Class,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1,-0.03,-0.02,0.99,2.26,0,0.12
1,-0.03,-0.02,0.99,1.95,-0.12,0.43
1,-0.03,-0.02,0.99,1.16,0.24,0.31
1,-0.03,-0.02,0.99,0.98,0.55,0.24
1,-0.03,-0.02,0.99,1.22,0.55,0.37
1,-0.03,-0.02,0.99,1.71,0.31,0.24
1,-0.03,-0.02,0.99,1.89,0.24,0.24
1,-0.03,-0.02,0.99,1.89,0.55,0.24
1,-0.03,-0.02,0.99,2.14,1.28,-0.12
1,-0.03,-0.02,0.99,1.59,1.1,0.24
1,-0.03,-0.02,0.99,1.4,0.43,0.24
1,-0.03,-0.02,0.99,2.2,-0.24,0.31
1,-0.03,-0.03,0.99,1.53,-0.24,0.55
1,-0.03,-0.02,0.99,1.53,-0.31,0.18
1,-0.04,-0.03,0.98,1.65,-5.55,0.31
1,-0.03,-0.02,1,1.34,1.65,0.43
1,-0.04,-0.02,0.99,1.22,0,0.37
1,-0.04,-0.02,0.99,1.59,0.24,0.18
1,-0.04,-0.02,0.99,1.65,0.43,0.12
1,-0.04,-0.02,0.99,0.98,0.37,0.24
1,-0.04,-0.02,0.99,1.04,0.49,0.37
1,-0.04,-0.02,0.99,1.1,0.37,0.06
1,-0.04,-0.02,0.99,1.59,0.37,0.43
1,-0.04,-0.02,0.99,1.89,0.31,0.18
1,-0.04,-0.02,0.99,1.95,0.18,0.18
1,-0.04,-0.02,0.99,1.83,0.43,0.37
1,-0.04,-0.02,0.99,1.53,0.49,0.24
1,-0.04,-0.02,0.99,1.83,0.37,0.24
1,-0.04,-0.02,0.99,2.38,0.37,0.18
1,-0.04,-0.02,0.99,2.5,0.31,0.24
1,-0.04,-0.02,0.99,1.95,0.31,0.31
1,-0.04,-0.02,0.99,1.53,0.31,0.24
1,-0.04,-0.02,0.99,0.79,0.31,0
1,-0.04,-0.02,0.99,1.22,0.37,0.06
1,-0.04,-0.01,0.99,1.71,0.61,0.18
1,-0.04,-0.02,0.99,2.75,0.24,0.24
1,-0.04,-0.02,0.99,1.77,0.18,0.24
1,-0.04,-0.02,0.99,2.14,0.43,0.24
1,-0.04,-0.02,0.99,2.01,0.49,0.37
1,-0.04,-0.02,0.99,0.61,0.73,0.24
1,-0.04,-0.02,0.99,0.67,0.43,0.06
1,-0.04,-0.02,0.99,1.77,0.61,0.37
1,-0.04,-0.02,0.99,2.01,0.49,0.24
1,-0.04,-0.02,0.99,2.2,0.49,0.06
1,-0.04,-0.02,0.99,2.01,0.43,0.12
1,-0.04,-0.02,0.99,1.89,0.43,0.18
1,-0.04,-0.02,0.99,1.59,0.31,-0.06
1,-0.04,-0.02,0.99,1.53,0.49,0.18
1,-0.04,-0.02,0.99,1.22,0.18,-0.12
1,-0.04,-0.02,0.99,1.59,0.06,-0.37
1,-0.04,-0.02,0.99,1.53,0.31,-0.18
1,-0.04,-0.01,0.99,1.46,0.31,-0.37
1,-0.04,-0.01,0.99,2.01,0.49,0.12
1,-0.05,-0.02,0.99,1.83,0.43,0.37
1,-0.04,-0.02,0.99,1.34,0.31,0.55
1,-0.05,-0.02,0.99,1.46,0.37,0.12
1,-0.04,-0.02,0.99,1.4,0.31,0.12
1,-0.04,-0.01,0.99,1.4,0.55,-0.06
1,-0.04,-0.01,0.99,2.26,0.24,0
1,-0.04,-0.02,0.99,2.44,0.43,0.43
1,-0.04,-0.02,0.99,2.2,0.31,0.31
1,-0.05,-0.02,0.99,1.1,0.55,0.31
1,-0.04,-0.02,0.99,0.92,0.49,0.24
1,-0.04,-0.01,0.99,1.46,0.55,0.18
1,-0.04,-0.02,0.99,2.01,0.61,0.24
1,-0.04,-0.02,0.99,1.83,0.24,0.31
1,-0.04,-0.02,0.99,2.14,0.43,0.37
1,-0.04,-0.02,0.99,2.08,0.31,0.37
1,-0.05,-0.02,0.99,1.65,0.37,0.31
1,-0.04,-0.02,0.99,1.89,0.43,0.18
1,-0.04,-0.02,0.99,1.4,0.37,0.31
1,-0.04,-0.02,0.99,1.4,0.43,0.24
1,-0.04,-0.02,0.99,1.28,0.43,0.18
1,-0.04,-0.02,0.99,1.89,0.37,0.12
1,-0.04,-0.02,0.99,1.46,0.31,0.31
1,-0.04,-0.02,0.99,1.59,0.31,0.18
1,-0.04,-0.02,0.99,1.83,0.49,0.18
1,-0.04,-0.02,0.99,1.46,0.43,0
1,-0.04,-0.02,0.99,1.59,0.24,0.12
1,-0.04,-0.02,0.99,1.89,0.43,0.06
1,-0.04,-0.02,0.99,1.89,0.67,0.24
1,-0.04,-0.02,0.99,1.46,0.67,0.37
1,-0.04,-0.02,0.99,2.14,0.49,0.31
1,-0.04,-0.02,0.99,1.59,0.43,0.18
1,-0.04,-0.02,0.99,1.77,0.43,0.31
1,-0.04,-0.02,0.99,1.83,0.55,0.31
1,-0.04,-0.02,0.99,1.1,0.61,0.12
1,-0.04,-0.02,0.99,1.34,0.55,0.31
1,-0.04,-0.01,0.99,1.83,0.24,0.12
1,-0.04,-0.02,0.99,2.01,0.49,0.24
1,-0.04,-0.02,0.99,1.59,0.61,0.24
1,-0.04,-0.01,0.99,1.59,0.49,0.18
1,-0.04,-0.01,0.99,1.65,0.37,0.06
1,-0.04,-0.02,0.99,1.89,0.49,0.31
1,-0.04,-0.02,0.99,1.95,0.43,0.31
1,-0.04,-0.02,0.99,1.77,0.37,0.12
1,-0.04,-0.02,0.99,1.28,0.37,0.24
1,-0.04,-0.02,0.99,1.89,0.55,0.31
1,-0.04,-0.02,0.99,1.65,0.37,0.18
1,-0.04,-0.02,0.99,1.83,0.43,0.37
1,-0.04,-0.02,0.99,1.34,0.61,0.24
1,-0.04,-0.02,0.99,2.32,0.37,0.24
1,-0.04,-0.02,0.99,1.95,0.43,0.37
1,-0.04,-0.02,0.99,1.95,0.49,0.24
1,-0.05,-0.02,0.99,1.28,0.61,0.24
1,-0.04,-0.01,0.99,1.53,0.67,0.31
1,-0.04,-0.02,0.99,1.77,0.43,0.24
1,-0.04,-0.01,0.99,2.14,0.24,0.12
1,-0.04,-0.02,0.99,2.01,0.37,0.31
1,-0.04,-0.02,0.99,1.46,0.24,0.37
1,-0.04,-0.01,0.99,0.67,0.37,0.37
1,-0.04,-0.01,0.99,0.79,0.73,0.37
1,-0.04,-0.01,0.99,1.34,0.55,0.37
1,-0.04,-0.01,0.99,2.26,0.61,0.31
1,-0.04,-0.02,0.99,2.44,0.85,0.67
1,-0.04,-0.01,0.99,2.2,0.49,0.43
1,-0.05,-0.02,0.99,3.05,0.92,1.28
1,-0.04,-0.02,0.99,1.77,0.73,0.67
1,-0.05,-0.02,0.99,1.71,0.55,0.12
1,-0.04,-0.02,0.99,1.46,0.24,0.24
1,-0.05,-0.02,0.99,0.73,0.67,0.24
1,-0.04,-0.02,0.99,1.34,0.98,0.06
1,-0.04,-0.02,0.99,0.79,0.55,0
1,-0.04,-0.01,0.99,0.92,0.67,0
1,-0.04,-0.01,0.99,2.75,0.55,-0.06
1,-0.05,-0.02,0.98,1.83,1.4,-0.73
1,-0.04,-0.02,0.99,1.4,2.56,-0.43
1,-0.03,-0.02,0.99,0.79,0.43,-1.77
1,-0.04,-0.01,1,1.4,-2.99,-1.59
1,-0.04,-0.01,0.99,-0.18,0.55,-0.61
1,-0.05,-0.03,0.99,-2.87,1.16,-0.98
1,-0.04,0,0.99,-0.85,0.55,-0.61
1,0.05,0.06,1.02,-1.77,26.12,-13.61
1,0.05,0.06,0.97,2.99,7.93,-0.37
1,0.03,-0.02,1.02,-4.88,-7.08,-2.93
1,-0.01,-0.04,0.91,1.28,-2.01,-2.93
1,0.03,0,0.99,-2.75,-4.76,-5.55
1,0.05,0.04,1,5.19,6.71,11.29
1,-0.04,-0.02,0.98,3.23,3.97,8.06
1,0.02,-0.01,1,0.37,5.8,-5.31
1,0.01,0,0.99,-0.73,6.71,-7.75
1,0.03,0.02,0.99,-0.12,3.42,-6.1
1,0.05,0.01,0.98,-0.18,5.92,-1.34
1,0.03,0.01,0.98,0.79,4.94,-3.78
1,0.07,0.01,1,5.62,12.33,-4.39
1,0.08,0.05,0.96,23.86,6.96,-12.45
1,0.03,0.02,0.99,6.23,-6.23,-2.69
1,-0.03,0,1,-0.55,-10.07,-14.28
1,-0.01,-0.01,1,0.06,-6.16,-20.69
1,-0.01,0.01,0.99,-0.06,-5.68,-16.85
1,0.01,0,0.99,3.48,-6.29,-19.65
1,0,0,0.99,0.43,0.98,-17.94
1,0,0.01,0.99,0.79,2.32,-12.7
1,-0.01,0.02,0.99,1.28,3.78,-0.85
1,0.01,0,0.99,1.53,3.54,1.34
1,0,0,0.99,2.2,-0.12,7.57
1,0.02,0.01,0.99,2.01,-2.44,7.2
1,0.01,0,0.99,2.56,0.37,10.99
1,0.01,0,0.99,3.42,1.22,15.32
1,0,0,0.99,10.38,0.73,13
1,0.01,-0.01,1,9.83,-1.89,11.66
1,0.01,-0.02,0.99,10.8,-0.85,7.93
1,0.01,-0.03,0.99,12.45,0.49,8.54
1,0,-0.04,0.99,20.45,2.69,16.48
1,0.02,-0.07,0.98,19.23,6.65,16.97
1,0.07,-0.09,0.98,16.05,7.69,8
1,0.04,-0.11,0.99,-5.68,-4.27,-1.65
1,0.01,-0.13,0.98,-8.12,-20.87,-27.22
1,0.02,-0.08,0.96,-42.3,-4.15,-25.09
1,0.06,0.03,1.01,1.28,10.25,1.83
1,0,0.01,1,-4.03,2.69,-4.52
1,0,0,0.99,0.24,0.67,-5.07
1,-0.01,0,0.99,1.83,-0.49,-16.91
1,0,0,0.99,1.83,0.61,-1.59
1,0,0,0.99,1.46,0.24,-6.59
1,0,0,0.99,2.08,0.43,-2.14
1,0,0,0.99,1.65,0.43,-2.26
1,-0.01,0,0.99,1.71,0.49,-2.01
1,0,0,0.99,1.53,0.43,-1.28
1,0,0,0.99,0.92,0.49,-1.4
1,0,0,0.99,1.83,0.55,-1.28
1,-0.01,0,0.99,1.77,0.67,-0.85
1,-0.01,0,0.99,1.4,0.37,-1.1
1,0,0,0.99,1.59,0.49,-0.98
1,0,0,0.99,1.77,0.49,-1.04
1,-0.01,0,0.99,1.77,0.55,-1.04
1,0,0,0.99,1.89,0.61,-0.73
1,0,0,0.99,1.77,0.49,-0.85
1,0,0,0.99,1.46,0.37,-0.55
1,-0.01,0,0.99,1.59,0.49,-0.67
1,-0.01,0,0.99,1.77,0.49,-0.79
1,-0.01,0,0.99,1.77,0.37,-0.49
1,-0.01,0,0.99,1.71,0.49,-0.55
1,-0.01,0,0.99,2.01,0.49,-0.61
1,-0.01,0,0.99,1.77,0.43,-0.49
1,-0.01,0,0.99,1.83,0.49,-0.37
1,-0.01,0,0.99,1.46,0.43,-0.55
1,-0.01,0,0.99,1.65,0.55,-0.49
1,-0.01,0,0.99,1.71,0.18,-0.31
1,-0.01,0,0.99,1.77,0.43,-0.31
1,0,0,0.99,1.83,0.55,-0.18
1,-0.01,0,0.99,1.59,0.49,-0.37
1,-0.01,0,0.99,1.53,0.49,-0.37
1,-0.01,0,0.99,1.53,0.67,-0.55
1,0,0,0.99,1.65,0.67,-0.18
1,-0.01,0,0.99,1.77,0.43,-0.24
1,-0.01,0,0.99,1.59,0.49,-0.24
1,0,0,0.99,1.46,0.55,-0.24
1,-0.01,0,0.99,2.01,0.43,-0.31
1,-0.01,0,0.99,1.65,0.49,-0.31
1,-0.01,0,0.99,1.59,0.55,-0.31
1,-0.01,0,0.99,1.77,0.31,-0.43
1,-0.01,0,0.99,1.95,0.49,-0.37
1,-0.01,0,0.99,1.53,0.61,-0.06
1,-0.01,0,0.99,1.89,0.61,-0.24
1,-0.01,0,0.99,1.83,0.55,-0.06
1,-0.01,0,0.99,1.83,0.49,-0.06
1,-0.01,0,0.99,1.71,0.43,-0.18
1,-0.01,0,0.99,2.01,0.49,-0.24
1,-0.01,0,0.99,1.83,0.43,-0.24
1,0,0,0.99,1.89,0.49,-0.31
1,0,0,0.99,1.53,0.43,-0.18
1,-0.01,0,0.99,1.71,0.61,0
1,-0.01,0,0.99,1.53,0.55,0.06
1,-0.01,0,0.99,1.83,0.55,0
1,-0.01,0,0.99,1.59,0.67,-0.06
1,-0.01,0,0.99,1.4,0.61,-0.06
1,-0.01,0,0.99,1.77,0.55,0
1,-0.01,0,0.99,1.71,0.67,-0.31
1,-0.01,0,0.99,1.83,0.49,-0.37
1,-0.01,0,0.99,1.71,0.24,-0.24
1,-0.01,0,0.99,1.89,0.73,0.06
1,-0.01,0,0.99,1.46,0.73,0.06
1,-0.01,0,0.99,1.71,0.55,0
1,-0.01,0,0.99,1.65,0.55,-0.18
1,-0.01,0,0.99,1.71,0.43,0
1,-0.01,0,0.99,1.59,0.37,-0.12
1,-0.01,0,0.99,1.65,0.37,-0.12
1,-0.01,0,0.99,1.65,0.61,-0.12
1,-0.01,0,0.99,1.71,0.55,0
1,-0.01,0,0.99,1.65,0.43,-0.06
1,-0.01,0,0.99,1.46,0.43,-0.06
1,-0.01,0,0.99,1.89,0.37,-0.06
1,-0.01,0,0.99,1.71,0.55,0
1,-0.01,0,0.99,1.71,0.31,0.06
1,-0.01,0,0.99,1.77,0.61,0
1,-0.01,0,0.99,1.89,0.37,0.12
1,-0.01,0,0.99,1.71,0.43,-0.06
1,-0.01,0,0.99,1.46,0.55,0
1,-0.01,0,0.99,1.71,0.24,0
1,-0.01,0,0.99,1.89,0.31,-0.12
1,-0.01,0,0.99,2.08,0.49,-0.06
1,-0.01,0,0.99,1.59,0.49,0
1,-0.01,0,0.99,1.53,0.43,0.06
1,-0.01,0,0.99,1.53,0.43,0
1,0,0.01,0.99,1.22,0,-3.85
1,-0.01,0,0.99,2.01,0.31,-0.06
1,-0.01,0,0.99,1.4,0.49,0
1,-0.01,0,0.99,1.83,0.49,-0.06
1,-0.01,0,0.99,1.53,0.55,0.12
1,0,0,0.99,1.65,0.12,0.06
1,-0.01,0,0.99,1.59,0.43,0
1,-0.01,0,0.99,1.59,0.31,0.12
1,-0.01,0,0.99,1.89,0.43,0.06
1,-0.01,0,0.99,1.53,0.49,0.06
1,-0.01,0,0.99,1.71,0.49,0.06
1,-0.01,0,0.99,1.53,0.31,0
1,-0.01,0,0.99,1.53,0.37,0.06
1,0,0,0.99,1.83,0.55,0.06
1,-0.01,0,0.99,1.71,0.43,0.12
1,-0.01,0,0.99,1.77,0.55,0
1,-0.01,0,0.99,1.77,0.49,0
1,-0.01,0,0.99,1.59,0.37,0
1,-0.01,0,0.99,1.59,0.43,0.18
1,0,0,0.99,1.46,0.43,0.12
1,-0.01,0,0.99,1.77,0.43,-0.06
1,-0.01,0,0.99,1.77,0.55,0.06
1,-0.01,0,0.99,1.95,0.49,0
1,-0.01,0,0.99,1.77,0.73,0.06
1,-0.01,0,0.99,1.65,0.55,0.18
1,-0.01,0,0.99,1.59,0.49,0.18
1,0,0,0.99,1.71,0.37,0.12
1,-0.01,0,0.99,1.89,0.18,0.06
1,-0.01,0,0.99,1.71,0.37,-0.06
1,0,0,0.99,1.4,0.55,0
1,-0.01,0,0.99,1.89,0.31,0.12
1,0,0,0.99,1.4,0.49,0.24
1,0,0,0.99,1.28,0.43,-0.06
1,-0.01,0,0.99,1.83,0.31,0.06
1,-0.01,0,0.99,1.53,0.43,-0.06
1,-0.01,0,0.99,1.59,0.37,0.12
1,-0.01,0,0.99,1.83,0.43,0.12
1,0,0,0.99,1.77,0.43,0.18
1,0,0,0.99,1.53,0.31,0.06
1,-0.01,0,0.99,1.89,0.43,0.12
1,0,0,0.99,1.46,0.37,0.24
1,-0.01,0,0.99,1.71,0.49,0.18
1,0,0,0.99,1.65,0.24,0.06
1,-0.01,0,0.99,1.65,0.37,0
1,-0.01,0,0.99,1.71,0.61,0.06
1,0,0,0.99,1.59,0.31,0.12
1,0,0,0.99,1.65,0.31,0.06
1,-0.01,0,0.99,1.59,0.43,0.06
1,-0.01,0,0.99,1.71,0.43,0
1,-0.01,0,0.99,1.59,0.43,0.06
1,0,0,0.99,1.83,0.61,0.06
1,0,0,0.99,1.34,0.37,0.12
1,-0.01,0,0.99,1.65,0.43,0
1,-0.01,0,0.99,1.77,0.24,0.18
1,-0.01,0,0.99,1.59,0.55,0
1,-0.01,0,0.99,1.71,0.43,-0.06
1,0,0,0.99,1.59,0.55,0.12
1,-0.01,0,0.99,1.77,0.31,0.06
1,-0.01,0,0.99,1.83,0.43,0.06
1,-0.01,0,0.99,1.89,0.61,0.18
1,-0.01,0,0.99,1.65,0.49,0.06
1,-0.01,0,0.99,1.83,0.43,0.12
1,-0.01,0,0.99,1.59,0.61,0.12
1,-0.01,0,0.99,1.83,0.18,0
1,0,0,0.99,1.89,0.31,0.06
1,-0.01,0,0.99,1.83,0.31,0
1,-0.01,0,0.99,1.95,0.49,0.18
1,0,0,0.99,1.77,0.31,0.18
1,-0.01,0,0.99,1.71,0.61,0.12
1,-0.01,0,0.99,1.77,0.43,0.12
1,-0.01,0,0.99,1.53,0.43,0.06
1,0,0,0.99,1.59,0.49,0.06
1,0,0,0.99,1.89,0.43,0.06
1,-0.01,0,0.99,2.01,0.37,0.06
1,-0.01,0,0.99,1.65,0.43,0.12
1,-0.01,0,0.99,1.59,0.55,0
1,-0.01,0,0.99,1.83,0.43,0.24
1,-0.01,0,0.99,1.46,0.49,0.18
1,-0.01,0,0.99,1.65,0.49,0.12
1,0,0,0.99,1.46,0.37,0.18
1,-0.01,0,0.99,2.08,0.55,0.12
1,-0.01,0,0.99,1.59,0.67,0.12
1,0,0,0.99,1.95,0.49,0
1,0,0,0.99,1.77,0.61,0.06
1,0,0,0.99,1.53,0.37,0.18
1,-0.01,0,0.99,1.46,0.55,0.12
1,0,0.01,0.93,4.27,-1.28,0.31
1,-0.06,0.34,1,-0.37,2.08,0.92
1,-0.07,0.1,0.98,-2.81,1.89,21.73
1,-0.03,0.04,0.96,-0.73,3.05,17.58
1,0.04,0.03,1.01,-9.22,1.71,18.74
1,-0.13,0.14,0.99,2.5,8.18,26.25
1,-0.02,-0.08,0.96,4.27,2.56,39.86
1,-0.05,0.02,1,12.02,-5.37,22.64
1,-0.02,0.04,1,-5.13,-0.85,20.14
1,0.02,-0.03,0.96,-4.21,2.56,27.47
1,0.02,-0.04,0.97,-5.62,-4.15,19.71
1,-0.11,0,0.96,6.96,-43.88,21.67
1,-0.07,-0.04,0.97,-1.77,-33.75,19.41
1,-0.1,0.02,0.98,0.79,-17.09,11.66
1,-0.11,0.01,0.99,-9.22,-26.86,9.58
1,-0.14,0.03,0.98,-6.65,-24.78,6.41
1,-0.14,0.03,0.96,-2.93,-22.22,7.45
1,-0.19,0.01,0.99,4.58,-13.24,4.58
1,-0.17,0.07,0.93,0.55,-12.15,-0.49
1,-0.22,0.03,1.01,-0.79,-1.4,3.97
1,-0.19,0.13,0.9,-0.98,6.29,-4.82
1,-0.25,0.09,1,-3.05,13.12,-1.77
1,-0.21,0.11,0.94,-1.4,10.19,-4.46
1,-0.21,0.06,0.97,-7.93,6.47,-7.32
1,-0.22,0.15,0.95,-2.56,10.74,-10.99
1,-0.18,0.05,1,0.43,6.96,-11.17
1,-0.15,0.09,0.94,-7.63,6.1,-12.82
1,-0.19,0.14,0.98,2.08,11.11,-7.39
1,-0.14,0.1,0.97,-3.42,5.92,3.17
1,-0.14,0.17,0.95,-5.13,4.33,-0.49
1,-0.12,0.06,0.98,-12.7,2.32,2.01
1,-0.12,0.17,0.94,2.93,7.69,2.01
1,-0.06,0.15,1,4.39,2.32,-0.24
1,-0.05,0.09,1,5.43,10.5,-7.2
1,-0.02,0.12,0.97,7.32,6.59,14.1
1,-0.09,0.14,0.99,1.04,5.92,-3.36
1,-0.07,0.15,0.98,6.96,-0.55,-8.36
1,-0.12,0.12,0.99,7.08,2.75,-16.11
1,-0.07,0.05,0.99,5.86,1.71,0.98
1,-0.12,0.15,0.97,3.48,4.15,-14.95
1,-0.08,0.14,0.97,4.82,7.57,-7.26
1,-0.09,0.16,0.97,6.96,13.37,-9.77
1,-0.04,0.11,0.98,8.06,7.75,-1.16
1,-0.05,0.11,0.98,-3.17,8.42,-5.07
1,-0.03,0.11,0.99,5,8.06,-1.1
1,0,0.09,0.97,6.41,9.58,-2.5
1,-0.02,0.1,0.99,8,7.75,-2.44
1,-0.02,0.07,0.96,4.09,7.75,-6.16
1,-0.04,0.03,1.01,8.36,2.32,-3.85
1,-0.02,0.09,0.97,5.43,6.23,-6.65
1,-0.02,0.1,1.02,2.62,13.67,-4.58
1,0.07,0.02,0.98,5.62,22.77,-5.31
1,0.03,0.07,1,-7.75,-6.35,-2.99
1,-0.05,0.07,1,-7.45,-13.31,-5.86
1,-0.04,0.1,0.98,1.34,-3.42,-0.06
1,0.01,0.03,0.98,5.8,10.13,7.14
1,-0.03,0.08,0.98,6.41,1.95,-0.61
1,0.03,0.05,1,3.05,1.28,5.19
1,-0.01,0.08,0.99,1.22,-4.03,1.83
1,0.02,0.08,0.99,0.61,-0.98,5.13
1,0.04,0.14,0.98,2.01,2.38,2.14
1,0.01,0.1,0.97,-0.18,0.18,2.69
1,0.04,0.15,0.98,-4.09,-2.08,1.46
1,0.02,0.13,0.98,-3.91,-2.32,-2.99
1,0.02,0.05,0.98,-4.7,-1.83,-8
1,-0.05,0.04,1,3.6,3.66,-5.68
1,-0.03,0,1.03,1.53,-7.45,-7.57
1,-0.03,0.05,1.01,3.11,-10.25,-4.94
1,-0.04,0.08,1.02,9.64,0.92,-6.65
1,-0.05,0.06,0.99,11.9,-0.55,-3.91
1,-0.06,0.02,1.01,7.63,0.49,-4.76
1,-0.05,-0.01,0.97,6.59,-2.08,-3.72
1,-0.12,0.09,0.99,6.29,-9.16,-2.14
1,-0.15,0.13,0.99,-4.88,-1.34,4.76
1,0,0.01,1.03,9.16,13.67,12.94
1,-0.08,0.13,0.99,5.68,4.09,18.01
1,-0.02,0.08,0.98,4.09,3.11,17.21
1,-0.06,0.01,1,-0.18,3.54,18.37
1,-0.04,-0.05,0.97,7.51,2.2,17.7
1,0,0,0.99,3.3,5.86,15.75
1,-0.01,0.02,0.95,9.28,7.87,10.56
1,0,0.04,0.98,-1.77,2.14,16.17
1,0.04,0.04,0.98,-6.23,1.04,19.59
1,-0.07,0,1.02,-2.2,16.91,10.8
1,0.05,0,1,1.28,-0.85,9.22
1,0.05,0.03,0.99,-1.1,-4.33,3.54
1,-0.01,0.04,0.97,-2.08,-8.3,-2.69
1,0.01,0.04,0.98,-2.01,-7.81,0.12
1,-0.04,0.07,0.98,-2.32,-4.15,0.67
1,-0.03,0.06,0.98,0.67,-1.59,5.68
1,-0.06,0.04,0.97,-0.49,-3.05,6.77
1,-0.03,0.06,0.99,5,-3.78,8.06
1,-0.02,0.07,0.99,2.62,-2.69,4.94
1,-0.03,0.07,1.01,2.38,-1.83,-2.44
1,-0.04,0.07,0.98,2.69,0.85,7.63
1,-0.06,0.12,1.06,-0.79,-3.72,1.34
1,-0.08,0.09,0.99,2.81,-8.42,-1.71
1,-0.02,0.06,0.99,4.03,1.83,2.69
1,-0.03,0.07,0.96,2.5,-2.62,-3.91
1,-0.1,0.04,0.96,5.98,-3.48,0.85
1,-0.1,0.03,0.95,3.11,-8.48,-0.85
1,-0.12,0.03,0.97,1.1,-7.14,2.75
1,-0.08,0.02,0.99,-1.1,-10.38,2.62
1,-0.1,0.05,0.99,4.03,-11.66,1.59
1,-0.11,0.04,0.98,0.79,-7.32,0.92
1,-0.13,0.05,0.97,3.3,-6.04,-12.02
1,-0.11,0.07,0.98,2.81,-5.92,7.39
1,-0.14,0.03,0.98,2.62,-4.7,-4.09
1,-0.14,0.07,0.97,3.3,-3.17,-0.67
1,-0.13,0.07,0.98,1.89,-1.04,2.56
1,-0.12,0.07,0.97,3.17,-2.62,4.09
1,-0.12,0.07,0.99,6.23,-5.31,0.43
1,-0.17,0.04,0.96,3.11,2.14,3.97
1,-0.14,0.05,0.98,4.64,2.5,2.56
1,-0.15,0.04,0.98,3.85,-0.31,2.56
1,-0.15,0.04,0.98,4.21,-0.18,1.71
1,-0.14,0.03,0.99,2.26,1.22,0.61
1,-0.15,0.03,0.98,3.23,0.49,-0.43
1,-0.15,0.03,0.98,1.28,2.62,-0.24
1,-0.14,0.03,0.98,1.77,0.85,-0.79
1,-0.14,0.03,0.98,2.87,0.55,-0.98
1,-0.14,0.03,0.98,4.03,0.31,0
1,-0.14,0.03,0.98,4.64,-0.24,0.18
1,-0.15,0.01,0.98,3.36,0.37,0.61
1,-0.15,0.02,0.98,2.56,-1.16,0.18
1,-0.15,0.02,0.98,-0.43,1.28,-0.18
1,-0.14,0.04,0.98,-0.73,-0.24,0
1,-0.14,0.03,0.98,1.28,1.04,1.4
1,-0.14,0.03,0.98,0.85,-0.37,1.83
1,-0.15,0.02,0.98,2.56,-0.06,1.04
1,-0.14,0.03,0.98,2.14,0.92,-0.31
1,-0.15,0.03,0.97,1.83,-0.73,-0.98
1,-0.15,0.03,0.98,2.75,0.73,-0.98
1,-0.15,0.02,0.98,2.14,0,0.18
1,-0.15,0.02,0.98,1.83,1.04,-0.61
1,-0.14,0.02,0.98,1.65,0.49,-0.24
1,-0.15,0.02,0.98,1.65,0.73,-0.49
1,-0.15,0.03,0.97,2.69,0.61,-0.37
1,-0.14,0.03,0.98,2.93,1.22,0.18
1,-0.14,0.03,0.98,0.31,1.22,1.77
1,-0.15,0.02,0.97,0.06,0.98,2.01
1,-0.14,0.03,0.99,-0.85,0.31,0.24
1,-0.15,0.03,0.98,0.73,-0.31,-0.31
1,-0.14,0.04,0.99,2.01,0.98,-0.12
1,-0.14,0.03,0.98,-0.31,-0.49,-1.34
1,-0.17,-0.01,0.95,-1.65,2.62,-1.83
1,-0.15,0.02,0.99,-0.37,1.04,0.31
1,-0.14,0.05,0.98,0.18,-0.12,0.49
1,-0.14,0.04,0.98,0.24,1.71,1.28
1,-0.14,0.04,0.99,0.55,0.85,0.31
1,-0.14,0.05,0.98,0,1.4,0.31
1,-0.14,0.04,0.99,2.5,-0.43,1.53
1,-0.14,0.05,0.98,3.42,-1.1,-1.77
1,-0.14,0.04,0.98,0.61,1.4,0.43
1,-0.14,0.04,0.98,0,1.22,0.67
1,-0.14,0.04,0.98,2.01,1.1,0.06
1,-0.14,0.04,0.99,1.34,-0.12,1.22
1,-0.15,0.04,0.98,1.65,0.49,1.16
1,-0.14,0.04,0.98,2.44,1.1,0.85
1,-0.12,0.09,0.94,1.83,-0.79,1.4
1,-0.15,0.04,0.98,-0.55,-1.34,0.49
1,-0.14,0.04,0.99,5.31,1.71,-0.55
1,-0.14,0.05,0.98,2.69,2.14,0.12
1,-0.15,0.03,0.98,2.62,0.37,1.1
1,-0.14,0.04,0.98,1.22,0.31,0.55
1,-0.15,0.03,0.98,4.09,1.4,-0.79
1,-0.14,0.04,0.99,2.69,-0.61,-0.49
1,-0.15,0.03,0.97,3.91,2.26,1.1
1,-0.14,0.03,0.98,0.79,2.01,2.38
1,-0.15,0.03,0.98,0.37,2.08,1.77
1,-0.13,0.04,0.99,1.46,2.87,0
1,-0.13,0.04,0.99,2.56,-0.79,0.37
1,-0.14,0.03,0.97,2.93,0.61,0.24
1,-0.14,0.03,0.98,1.34,0.49,0.43
1,-0.14,0.03,0.97,1.53,0.92,-0.06
1,-0.13,0.04,0.98,-0.49,0.98,0.18
1,-0.13,0.04,0.96,-1.95,6.1,-0.43
1,-0.12,0.04,0.99,-1.46,5.98,0
1,-0.12,0.04,0.98,2.38,4.03,-0.18
1,-0.12,0.04,0.98,-0.85,2.93,0.98
1,-0.12,0.04,0.98,2.56,1.22,-0.24
1,-0.11,0.04,0.98,-2.56,5.74,-0.18
1,-0.1,0.05,0.99,3.72,6.16,0.67
1,-0.1,0.06,0.99,1.1,3.42,0.73
